,id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
32732,32733,0.036943,tcp,-,FIN,48,50,2958,33044,2625.666581,31,29,627344.8125,7012749.5,7,18,0.779638,0.730122,47.545006,45.399652,255,1888022788,4070232004,255,0.001299,0.001164,0.000135,62,661,0,0,9,0,1,1,1,1,0,0,0,2,3,0,Normal,0
106630,106631,0.515522,tcp,-,FIN,10,6,842,268,29.096721,254,252,11762.83496,3476.088379,2,1,55.047222,93.456602,3788.532291,162.43075,255,1410951086,1395349774,255,0.067323,0.04823,0.019093,84,45,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Normal,0
18005,18006,0.028333,tcp,-,FIN,22,24,1920,4312,1588.253932,31,29,517559.0,1166978.375,6,6,1.3995,1.209522,0.0,151.770501,255,2648470031,2652906738,255,0.000633,0.000511,0.000122,87,180,0,0,11,0,6,1,1,2,0,0,0,5,7,0,Normal,0
3311,3312,0.010869,tcp,-,FIN,38,40,2438,18508,7084.368317,31,29,1747354.875,13282547.0,7,13,0.285324,0.271105,0.0,16.371121,255,1392264342,1412930794,255,0.0007,0.000563,0.000137,64,463,0,0,5,0,1,1,1,1,0,0,0,3,2,0,Normal,0
37721,37722,0.040086,tcp,smtp,FIN,54,42,37808,3380,2369.904636,31,29,7405677.5,658584.0,19,8,0.744698,0.964098,52.004423,1.994518,255,1531389882,1532850348,255,0.000682,0.000548,0.000134,700,80,0,0,1,0,6,1,1,3,0,0,0,7,2,0,Normal,0
15680,15681,0.005276,tcp,-,FIN,18,18,3936,2456,6633.813335,31,29,5637604.0,3517816.5,7,7,0.292412,0.279882,14.573165,0.375711,255,3152146470,1005689491,255,0.000651,0.000515,0.000136,219,136,0,0,7,0,5,1,1,3,0,0,0,4,6,0,Normal,0
65118,65119,0.981119,tcp,-,FIN,14,14,3328,764,27.519598,254,252,25203.875,5789.308105,4,4,75.470695,67.207539,4267.624677,95.028617,255,1790004503,2849012999,255,0.13878,0.106521,0.032259,238,55,0,0,7,1,2,2,2,6,0,0,0,2,7,0,Normal,0
5854,5855,4.999886,udp,dns,INT,4,0,268,0,0.600014,63,0,321.60733,0.0,0,0,1666.628625,0.0,2356.95675,0.0,0,0,0,0,0.0,0.0,0.0,67,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,Normal,0
39765,39766,0.020646,tcp,-,FIN,52,54,3182,39076,5085.730823,31,29,1209338.375,14861184.0,7,20,0.40602,0.378792,22.410583,20.65739,255,2887624250,742526974,255,0.00071,0.000561,0.000149,61,724,0,0,5,0,2,1,1,1,0,0,0,2,4,0,Normal,0
20462,20463,0.005743,tcp,-,FIN,22,24,1920,4312,7835.625719,31,29,2553369.25,5757269.5,6,6,0.257143,0.237136,16.035877,13.370362,255,4068024897,4068258967,255,0.000661,0.000521,0.00014,87,180,0,0,4,0,3,1,1,1,0,0,0,4,3,0,Normal,0
15524,15525,0.013923,tcp,-,FIN,34,36,2230,13500,4955.828623,31,29,1243984.75,7541478.5,7,11,0.412273,0.3664,25.608894,23.089713,255,1710044895,3855693050,255,0.001228,0.001096,0.000132,66,375,0,0,5,0,2,1,1,1,0,0,0,2,4,0,Normal,0
20529,20530,0.02088,tcp,-,FIN,48,50,2958,32642,4645.593722,31,29,1109961.625,12256705.0,7,18,0.447283,0.433362,24.04999,23.262217,255,2936354101,809225227,255,0.000642,0.000509,0.000133,62,653,0,0,11,0,3,1,1,5,0,0,0,6,8,0,Normal,0
35308,35309,0.00499,tcp,ftp-data,FIN,8,12,424,8824,3807.615374,31,29,594789.625,12968337.0,1,4,0.668286,0.408182,42.550994,21.556571,255,3462205717,3469690247,255,0.000612,0.000496,0.000116,53,735,0,0,3,0,7,1,1,6,0,0,0,6,3,0,Normal,0
104192,104193,0.417226,tcp,-,FIN,10,6,534,268,35.95174,254,252,9222.819336,4295.034668,2,1,43.066222,68.452,2211.633522,101.287117,255,2395182375,1137912578,255,0.149239,0.074956,0.074283,53,45,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Normal,0
11680,11681,0.06589,tcp,-,FIN,90,92,5174,83812,2747.00261,31,29,621277.875,10065382.0,7,39,0.745148,0.717143,44.366426,43.320403,255,2918771548,769522420,255,0.000745,0.000622,0.000123,57,911,0,0,2,0,4,1,1,2,0,0,0,3,7,0,Normal,0
13129,13130,0.636855,tcp,-,FIN,16,18,1540,1644,51.817132,31,29,18139.13672,19508.36523,4,4,45.432572,37.432352,2859.079368,74.230453,255,2981361039,872267054,255,0.000628,0.000497,0.000131,96,91,0,0,4,0,4,3,1,5,0,0,0,5,5,0,Normal,0
90053,90054,5e-06,tcp,-,REQ,2,0,90,0,200000.0051,254,0,72000000.0,0.0,1,0,0.005,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,14,6,4,1,1,14,0,0,0,4,14,0,Normal,0
1560,1561,0.020831,tcp,-,FIN,16,18,1540,1644,1584.177423,31,29,554558.125,596418.8125,4,4,1.368133,1.197706,85.728141,2.644734,255,3249203414,1104562891,255,0.000602,0.000466,0.000136,96,91,0,0,16,0,10,6,1,6,0,0,0,12,7,0,Normal,0
9207,9208,0.013342,tcp,-,FIN,16,18,1540,1644,2473.392367,31,29,865837.25,931194.75,4,4,0.869467,0.758235,60.562618,1.400144,255,225042658,231323428,255,0.00056,0.000447,0.000113,96,91,0,0,8,0,7,6,1,6,0,0,0,11,11,0,Normal,0
24041,24042,0.025307,tcp,-,FIN,48,50,2958,33044,3832.931648,31,29,915794.0625,10237168.0,7,18,0.529489,0.515833,35.848955,35.631721,255,2906937255,793513847,255,0.000654,0.000543,0.000111,62,661,0,0,12,0,4,1,1,4,0,0,0,6,8,0,Normal,0
18795,18796,1.005117,tcp,http,FIN,12,18,1580,10168,28.852361,31,29,11532.98535,76440.85156,3,5,91.338906,59.094415,9528.868156,0.0,255,4141120509,1996727737,255,0.000638,0.000507,0.000131,132,565,1,3924,4,0,3,2,1,2,0,0,1,3,3,0,Normal,0
104150,104151,0.872912,tcp,-,FIN,34,10,34230,440,49.260407,254,252,304488.875,3629.231934,14,1,25.661939,87.597336,2204.539707,124.608109,255,3593375979,2865757637,255,0.195797,0.084529,0.111268,1007,44,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Normal,0
28359,28360,0.020872,tcp,-,FIN,48,48,2958,32538,4551.552187,31,29,1110387.125,12211958.0,7,18,0.437468,0.44337,24.870849,26.09551,255,2488115727,360397369,255,0.000894,0.000474,0.00042,62,678,0,0,8,0,4,1,1,1,0,0,0,2,5,0,Normal,0
9921,9922,0.9356,tcp,-,FIN,234,438,13454,548216,717.186845,31,29,114553.2266,4676913.5,21,197,4.031414,2.139819,1117.70284,813.600551,255,2515673343,370683237,255,0.000644,0.000495,0.000149,57,1252,0,0,10,0,4,2,1,5,0,0,0,4,9,0,Normal,0
88963,88964,1.412712,tcp,http,FIN,10,8,816,1062,12.033592,62,252,4162.207031,5266.466309,2,2,156.968,188.704141,9906.831251,382.461156,255,788831519,2664420631,255,0.158433,0.091124,0.067309,82,133,1,129,3,1,1,1,1,3,0,0,4,2,3,0,Normal,0
46753,46754,0.523158,tcp,-,FIN,10,6,534,268,28.672026,254,252,7355.330078,3425.351318,2,1,56.205889,80.478602,2802.798489,116.258586,255,768583847,3607148692,255,0.157617,0.120759,0.036858,53,45,0,0,3,1,1,1,1,2,0,0,0,2,2,0,Normal,0
24500,24501,0.02137,tcp,smtp,FIN,52,42,37210,3380,4351.895328,31,29,13662144.0,1235376.75,18,8,0.411961,0.509244,22.781728,0.903546,255,4193976873,4190752704,255,0.000611,0.000487,0.000124,716,80,0,0,2,0,1,1,1,1,0,0,0,5,2,0,Normal,0
3886,3887,0.012924,tcp,-,FIN,40,42,2558,23162,6267.409621,31,29,1544413.5,13996286.0,7,14,0.331974,0.316179,18.833022,18.085877,255,2572877864,443386476,255,0.000726,0.00059,0.000136,64,551,0,0,11,0,4,1,1,3,0,0,0,4,6,0,Normal,0
5873,5874,0.343841,tcp,smtp,FIN,52,40,37230,3276,264.657221,31,29,849578.75,74336.6875,18,8,6.87,8.803975,786.487886,26.92618,255,3627271860,1478643473,255,0.000617,0.000481,0.000136,716,82,0,0,1,0,3,1,1,1,0,0,0,2,1,0,Normal,0
46478,46479,0.573376,tcp,-,CON,6,2,978,86,12.208394,62,252,11371.24707,599.955322,2,1,114.6752,0.009,7530.423634,0.0,255,41793814,2428640743,255,0.530834,0.392072,0.138762,163,43,0,0,2,3,1,1,1,2,0,0,0,1,2,0,Normal,0
10773,10774,0.004509,tcp,-,FIN,22,14,1470,1728,7762.253086,31,29,2491018.0,2847638.0,5,4,0.237316,0.289615,13.882313,0.38801,255,3344511418,1199432550,255,0.000762,0.000612,0.00015,67,123,0,0,6,0,3,1,1,1,0,0,0,5,1,0,Normal,0
16169,16170,0.00104,udp,dns,CON,2,2,130,162,2884.615377,31,29,500000.0,623076.9375,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,2,0,3,1,1,4,0,0,0,2,2,0,Normal,0
30967,30968,1.004866,tcp,http,FIN,12,18,1580,10168,28.859569,31,29,11535.86621,76459.94531,3,5,91.321543,59.081707,9530.730345,7674.850116,255,3653931997,3654899376,255,0.000594,0.000473,0.000121,132,565,1,3924,4,0,2,2,2,4,0,0,4,4,2,0,Normal,0
34652,34653,0.50183,tcp,smtp,FIN,52,42,37492,3380,185.321729,31,29,586190.5625,52607.45703,18,8,9.831785,12.226878,754.498657,25.451951,255,2564392897,2569630652,255,0.000655,0.000523,0.000132,721,80,0,0,1,0,2,1,1,3,0,0,0,1,1,0,Normal,0
7884,7885,0.038866,tcp,-,FIN,90,92,5174,83812,4657.0269,31,29,1053260.0,17063964.0,7,39,0.438125,0.434716,22.535837,22.378089,255,3157985403,3158285307,255,0.000723,0.000602,0.000121,57,911,0,0,8,0,5,1,1,5,0,0,0,9,11,0,Normal,0
67568,67569,6e-06,udp,-,INT,2,0,1064,0,166666.6608,254,0,709333312.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,40,2,18,18,1,39,0,0,0,19,39,0,Normal,0
29475,29476,0.005929,tcp,-,FIN,22,24,2054,2478,7589.812516,31,29,2645977.25,3204587.5,6,6,0.266333,0.230304,16.502754,14.090753,255,1844915722,3990631851,255,0.000757,0.000623,0.000134,93,103,0,0,5,0,3,2,1,2,0,0,0,3,7,0,Normal,0
24855,24856,0.001886,udp,-,CON,4,4,520,304,3711.558772,31,29,1654294.75,967126.1875,0,0,0.487667,0.270667,0.68118,0.376422,0,0,0,0,0.0,0.0,0.0,130,76,0,0,10,0,4,1,1,4,0,0,0,3,10,0,Normal,0
47034,47035,0.268098,tcp,-,CON,6,2,978,86,26.109856,62,252,24319.46484,1283.112915,2,1,53.6196,0.007,2784.432132,0.0,255,2772038735,3549105984,255,0.096311,0.056513,0.039798,163,43,0,0,5,3,2,2,1,4,0,0,0,2,4,0,Normal,0
20901,20902,0.008934,tcp,-,FIN,34,36,2230,13500,7723.304598,31,29,1938661.375,11752855.0,7,11,0.269469,0.252879,17.453888,15.98934,255,1720371003,1720675834,255,0.000706,0.00058,0.000126,66,375,0,0,5,0,4,1,1,2,0,0,0,4,6,0,Normal,0
84093,84094,0.445189,tcp,-,FIN,10,6,2530,268,33.693555,254,252,40917.45313,4025.256592,2,1,46.594111,76.440602,2434.70756,106.498383,255,2061820408,221910085,255,0.139991,0.062985,0.077006,253,45,0,0,6,1,3,1,1,5,0,0,0,2,8,0,Normal,0
24759,24760,0.036802,tcp,-,FIN,60,62,3614,50036,3287.864674,31,29,772566.6875,10701375.0,7,24,0.618542,0.603483,34.088374,34.65285,255,2614682648,469612976,255,0.000726,0.000583,0.000143,60,807,0,0,5,0,2,1,1,2,0,0,0,3,3,0,Normal,0
317,318,0.001121,udp,dns,CON,2,2,130,162,2676.181891,31,29,463871.5313,578055.3125,0,0,0.009,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,9,0,1,1,1,2,0,0,0,1,8,0,Normal,0
6396,6397,0.0244,tcp,-,FIN,16,18,1540,1644,1352.459042,31,29,473442.625,509180.3438,4,4,1.606467,1.408706,96.026836,2.609308,255,74851158,2230115862,255,0.000574,0.000449,0.000125,96,91,0,0,8,0,7,6,1,6,0,0,0,10,8,0,Normal,0
87878,87879,0.622753,tcp,-,FIN,10,6,2516,268,24.086595,254,252,29096.60742,2877.545166,2,1,60.250778,102.773398,3057.327857,132.902922,255,2951218508,2107461441,255,0.176776,0.108878,0.067898,252,45,0,0,3,1,1,1,1,4,0,0,0,2,3,0,Normal,0
41767,41768,0.888108,tcp,-,FIN,10,6,534,268,16.889837,254,252,4332.806152,2017.772583,2,1,95.686778,159.039,5366.064102,263.050937,255,3237907475,4226438970,255,0.157715,0.092908,0.064807,53,45,0,0,4,1,1,1,1,4,0,0,0,1,6,0,Normal,0
38712,38713,0.035962,tcp,-,FIN,54,54,3286,39076,2975.362843,31,29,717646.375,8531895.0,7,20,0.672415,0.667811,45.236361,1.243553,255,2481753028,332469002,255,0.000681,0.000558,0.000123,61,724,0,0,4,0,2,1,1,1,0,0,0,2,5,0,Normal,0
46267,46268,0.55206,tcp,http,FIN,10,8,850,1106,30.793754,62,252,11085.75098,14027.46094,2,2,61.34,74.22757,3451.634625,130.501055,255,3635124412,1780592045,255,0.063799,0.031855,0.031944,85,138,1,129,3,1,1,1,1,2,0,0,4,1,2,0,Normal,0
20793,20794,1.007701,tcp,http,FIN,14,18,1684,10168,30.763092,31,29,12416.38086,76244.83594,3,5,77.48969,59.245,8765.702161,7675.439824,255,1043484690,3194149803,255,0.000658,0.000533,0.000125,120,565,1,3924,3,0,3,1,1,5,0,0,1,3,4,0,Normal,0
65103,65104,0.854947,tcp,-,FIN,18,10,6060,556,31.580906,254,252,53561.21484,4688.010254,6,3,48.716354,87.616781,3465.909368,123.72682,255,706754214,859896379,255,0.119753,0.06639,0.053363,337,56,0,0,6,1,1,1,1,4,0,0,0,1,4,0,Normal,0
22088,22089,1.005741,tcp,http,FIN,12,18,1580,10168,28.834461,31,29,11525.83008,76393.42188,3,5,91.400273,59.130587,9530.029498,7674.34042,255,3759061969,1614681895,255,0.000641,0.000518,0.000123,132,565,1,3924,2,0,3,1,1,2,0,0,1,3,2,0,Normal,0
23281,23282,0.001076,udp,dns,CON,2,2,146,178,2788.103975,31,29,542750.9375,661710.0,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,2,1,1,1,0,0,0,2,3,0,Normal,0
77343,77344,0.630393,tcp,-,FIN,10,6,878,268,23.794679,254,252,10038.18164,2842.671143,1,0,8857.7608,14751.795,879614.2463,32762.762,255,1986041569,2286420217,255,0.20714,0.095066,0.112074,88,45,0,0,6,1,4,4,3,6,0,0,0,4,6,0,Normal,0
13779,13780,0.035896,tcp,-,FIN,64,66,3806,54798,3593.715225,31,29,835079.125,12027636.0,7,26,0.564635,0.542385,31.197367,29.979382,255,2157750657,2162277782,255,0.000756,0.000633,0.000123,59,830,0,0,5,0,6,1,1,2,0,0,0,3,7,0,Normal,0
24738,24739,0.001078,udp,dns,CON,2,2,146,178,2782.931502,31,29,541744.0,660482.4375,0,0,0.01,0.028,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,2,1,1,4,0,0,0,2,2,0,Normal,0
46794,46795,0.582204,tcp,-,FIN,10,8,534,354,29.199388,254,252,6609.367188,4259.675293,2,1,61.868889,75.06057,3990.24483,124.832883,255,406235395,3594285779,255,0.119327,0.056771,0.062556,53,44,0,0,3,1,1,1,1,2,0,0,0,1,2,0,Normal,0
9640,9641,0.33284,tcp,ssh,FIN,62,58,5928,8010,357.529148,31,29,140199.5,189208.0313,14,17,5.641356,5.931089,378.984108,391.707479,255,1890335952,4036032291,255,0.000701,0.000574,0.000127,96,138,0,0,2,0,2,1,1,1,0,0,0,1,1,0,Normal,0
1669,1670,0.015388,tcp,-,FIN,16,18,1540,1644,2144.528228,31,29,750714.875,807382.375,4,4,1.004933,0.876235,67.603504,1.43033,255,1722068542,3878254315,255,0.000636,0.000488,0.000148,96,91,0,0,19,0,18,12,1,7,0,0,0,21,17,0,Normal,0
3492,3493,0.036053,udp,-,CON,4,4,520,304,194.15861,31,29,86539.26563,50592.1875,0,0,6.995333,7.646667,9.888652,10.80907,0,0,0,0,0.0,0.0,0.0,130,76,0,0,7,0,7,1,1,4,0,0,0,7,9,0,Normal,0
42627,42628,4e-06,udp,-,INT,2,0,1894,0,250000.0006,254,0,1894000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,947,0,0,0,38,2,14,14,1,38,0,0,0,15,38,0,Normal,0
11167,11168,0.001065,udp,dns,CON,2,2,146,178,2816.901513,31,29,548356.8125,668544.625,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,2,1,1,1,0,0,0,2,4,0,Normal,0
34474,34475,5.163947,tcp,-,FIN,444,858,24952,1094788,251.939064,31,29,38568.94531,1694073.125,38,390,11.762234,6.025023,6400.785095,4580.781587,255,228288193,231737388,255,0.000625,0.000497,0.000128,56,1276,0,0,12,0,2,1,1,7,0,0,0,3,6,0,Normal,0
32813,32814,0.518845,tcp,ssh,FIN,70,62,12472,12820,252.483872,31,29,189559.5,194493.5313,17,17,7.630074,8.495443,548.663744,579.123676,255,2096422017,2096650881,255,0.000977,0.000482,0.000495,178,207,0,0,1,0,6,1,1,1,0,0,0,5,1,0,Normal,0
7146,7147,0.001596,udp,-,CON,4,4,528,304,4385.964787,31,29,1984962.375,1142857.125,0,0,0.410667,0.200667,0.57582,0.28025,0,0,0,0,0.0,0.0,0.0,132,76,0,0,11,0,3,1,1,5,0,0,0,5,5,0,Normal,0
67197,67198,4e-06,udp,-,INT,2,0,1064,0,250000.0006,254,0,1064000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,40,2,7,7,1,39,0,0,0,7,39,0,Normal,0
6184,6185,0.042102,tcp,-,FIN,48,50,2974,30506,2303.928467,31,29,553512.875,5680680.0,7,18,0.851,0.882021,68.668861,62.086865,255,1208274062,3358162613,255,0.000784,0.000638,0.000146,62,610,0,0,5,0,4,1,1,1,0,0,0,3,8,0,Normal,0
7087,7088,0.018125,tcp,-,FIN,16,18,1540,1644,1820.689708,31,29,637351.75,685462.0625,4,4,1.1848,1.038647,71.738657,2.067242,255,1934848645,1939409521,255,0.000572,0.000462,0.00011,96,91,0,0,9,0,12,6,1,7,0,0,0,10,13,0,Normal,0
6530,6531,0.113816,tcp,-,FIN,22,16,1470,1832,325.086102,31,29,98685.59375,120756.3047,5,4,5.419809,7.540667,433.30943,14.504454,255,1880790195,4030669221,255,0.000701,0.000569,0.000132,67,115,0,0,11,0,2,2,1,4,0,0,0,2,3,0,Normal,0
6930,6931,0.325866,tcp,ssh,FIN,106,114,9400,12298,672.055356,31,29,228609.2969,299288.6563,26,31,3.191814,2.93045,198.015042,189.585706,255,3232300715,1083026464,255,0.000701,0.000578,0.000123,89,108,0,0,2,0,1,1,1,1,0,0,0,3,1,0,Normal,0
23783,23784,0.004356,udp,-,CON,4,4,568,312,1606.97884,31,29,782369.125,429752.0625,0,0,1.152333,1.006,1.621162,1.416335,0,0,0,0,0.0,0.0,0.0,142,78,0,0,9,0,5,1,1,4,0,0,0,4,5,0,Normal,0
16085,16086,0.028866,tcp,-,FIN,68,70,4014,59460,4746.067961,31,29,1096099.25,16243608.0,7,28,0.426254,0.410841,22.443251,22.375088,255,3676717116,3686581247,255,0.000629,0.000515,0.000114,59,849,0,0,3,0,5,1,1,2,0,0,0,4,2,0,Normal,0
47041,47042,0.53451,tcp,-,CON,6,2,978,86,13.096106,62,252,12198.08789,643.580078,2,1,106.902,0.006,6238.117579,0.0,255,519819142,1592514760,255,0.428156,0.308595,0.119561,163,43,0,0,2,3,2,2,1,2,0,0,0,2,2,0,Normal,0
6924,6925,0.392665,tcp,smtp,FIN,52,40,37230,3276,231.749711,31,29,743942.0625,65093.65625,18,8,8.172667,10.05459,761.216777,24.909041,255,1142721608,1143746359,255,0.000672,0.000533,0.000139,716,82,0,0,1,0,4,1,1,3,0,0,0,2,1,0,Normal,0
8132,8133,0.208061,tcp,-,FIN,10,6,484,268,72.094243,254,252,16764.31445,8612.859375,2,1,21.585889,36.001602,1087.240274,54.399867,255,2024389859,1700421721,255,0.052937,0.028049,0.024888,48,45,0,0,11,1,3,3,1,11,0,0,0,3,11,0,Normal,0
46108,46109,0.816549,tcp,http,FIN,10,10,858,1434,23.268659,62,252,7573.335938,12648.35254,2,2,90.727667,80.597664,6353.606602,126.063531,255,3744931677,2250400574,255,0.11951,0.070963,0.048547,86,143,1,249,2,1,1,1,1,2,0,0,1,1,2,0,Normal,0
17775,17776,0.843614,tcp,ftp,FIN,52,54,2934,3742,124.464509,31,29,27292.10352,34831.09766,11,15,16.53502,15.906792,1414.040733,52.682152,255,2383441127,2388691655,255,0.000699,0.00055,0.000149,56,69,0,0,1,0,5,1,1,4,1,1,0,4,2,0,Normal,0
105271,105272,9e-06,udp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,2,1,1,1,2,0,0,0,1,2,0,Normal,0
40669,40670,1.161567,tcp,http,FIN,344,746,18370,1087890,937.526656,31,29,126153.7266,7482527.0,2,370,3.385571,1.558415,201.033587,120.884377,255,550508286,2701109277,255,0.000683,0.000545,0.000138,53,1458,1,524288,2,0,5,1,1,2,0,0,1,1,1,0,Normal,0
15330,15331,0.147628,tcp,-,FIN,90,92,5174,83812,1226.054724,31,29,277291.5938,4492427.0,7,39,1.673693,1.616374,96.269502,93.113034,255,3771865200,3772141249,255,0.000656,0.000532,0.000124,57,911,0,0,5,0,2,1,1,3,0,0,0,4,6,0,Normal,0
19795,19796,0.001058,udp,dns,CON,2,2,132,164,2835.538689,31,29,499054.8125,620037.8125,0,0,0.008,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,4,0,1,1,1,2,0,0,0,2,1,0,Normal,0
35956,35957,0.001051,udp,dns,CON,2,2,146,178,2854.424439,31,29,555661.3125,677450.0625,0,0,0.001,0.023,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,1,1,1,2,0,0,0,2,5,0,Normal,0
38726,38727,0.000997,udp,dns,CON,2,2,146,178,3009.027007,31,29,585757.25,714142.4375,0,0,0.003,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,4,2,2,3,0,0,0,3,3,0,Normal,0
37827,37828,0.060994,tcp,-,FIN,52,54,3182,39076,1721.480823,31,29,409351.75,5030396.5,7,20,1.21352,1.139113,74.856801,72.227601,255,2702459391,557369958,255,0.000755,0.000613,0.000142,61,724,0,0,2,0,3,1,1,1,0,0,0,2,3,0,Normal,0
41288,41289,1.149745,tcp,-,FIN,12,8,5226,354,16.525404,254,252,33336.08984,2157.0,3,1,99.911452,152.983859,6906.636026,204.083266,255,3200467476,2940871494,255,0.150256,0.078849,0.071407,436,44,0,0,1,1,21,1,1,1,0,0,0,2,1,0,Normal,0
315,316,0.001077,udp,dns,CON,2,2,146,178,2785.515187,31,29,542246.9375,661095.625,0,0,0.009,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,9,0,2,2,1,3,0,0,0,2,9,0,Normal,0
100195,100196,0.948699,tcp,-,FIN,14,10,774,556,24.243728,254,252,6063.040039,4224.73291,4,3,70.70369,88.861445,3727.236404,105.959375,255,2628542301,3756232809,255,0.211125,0.148937,0.062188,55,56,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Normal,0
11863,11864,0.27881,tcp,ssh,FIN,32,24,3728,5474,197.26696,31,29,103640.4766,150525.4531,7,7,9.293667,12.090739,834.332427,27.526852,255,2038732213,4188615849,255,0.000733,0.000593,0.00014,117,228,0,0,1,0,5,1,1,3,0,0,0,3,3,0,Normal,0
31162,31163,0.044974,tcp,-,FIN,52,54,3182,39076,2334.682299,31,29,555165.1875,6822253.0,7,20,0.91151,0.853,60.525051,58.275169,255,3395675138,3396002201,255,0.000733,0.000608,0.000125,61,724,0,0,6,0,1,1,1,3,0,0,0,2,5,0,Normal,0
12782,12783,0.004003,tcp,http,FIN,8,10,1032,822,4246.81491,31,29,1804646.5,1478890.875,2,2,0.523571,0.370889,32.287831,0.657102,255,964684248,965714739,255,0.000805,0.000662,0.000143,129,82,1,82,2,0,1,1,1,1,0,0,1,9,1,0,Normal,0
27280,27281,0.146173,tcp,-,FIN,22,24,2054,2478,307.854391,31,29,107324.8828,129982.9688,6,6,6.941714,6.330609,454.076293,433.362757,255,1130078473,3275767007,255,0.000672,0.00056,0.000112,93,103,0,0,6,0,4,1,1,1,0,0,0,2,7,0,Normal,0
5529,5530,1.118882,tcp,http,FIN,14,18,1684,10168,27.70623,31,29,11182.5918,68668.54688,3,5,86.03969,65.761824,8812.832074,7715.942253,255,2192826200,44159663,255,0.001043,0.000928,0.000115,120,565,1,3924,1,0,2,1,1,1,0,0,1,1,2,0,Normal,0
110969,110970,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.656,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
45600,45601,4e-06,tcp,-,REQ,2,0,90,0,250000.0006,254,0,90000000.0,0.0,1,0,0.004,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,4,6,3,1,1,3,0,0,0,3,3,0,Normal,0
24346,24347,1.188369,tcp,http,FIN,14,18,1684,10168,26.086173,31,29,10528.71582,64653.31641,3,5,91.386,69.864941,8899.022874,7792.199497,255,1566583780,3713049342,255,0.000798,0.000659,0.000139,120,565,1,3924,3,0,3,1,1,1,0,0,1,2,1,0,Normal,0
35626,35627,0.001073,udp,dns,CON,2,2,146,178,2795.899292,31,29,544268.375,663560.125,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,6,1,1,2,0,0,0,2,6,0,Normal,0
39103,39104,0.539982,tcp,smtp,FIN,52,40,37492,3276,168.524129,31,29,544773.6875,47334.91016,18,8,10.580627,13.831333,912.565202,30.251189,255,557470820,577591832,255,0.000678,0.000556,0.000122,721,82,0,0,1,0,6,1,1,1,0,0,0,1,2,0,Normal,0
38462,38463,0.841724,tcp,ftp,FIN,52,54,2934,3742,124.743981,31,29,27353.38477,34909.30469,11,15,16.498392,15.872736,1407.766408,52.691109,255,2034627589,2035590683,255,0.000581,0.000463,0.000118,56,69,0,0,1,0,1,1,1,4,1,1,0,6,1,0,Normal,0
89288,89289,8e-06,tcp,-,REQ,2,0,90,0,125000.0003,254,0,45000000.0,0.0,1,0,0.008,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,13,6,3,1,1,13,0,0,0,3,13,0,Normal,0
